Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Invasive carcinoma of breast	36/385	2.80517073805702e-05	0.00117801060864576	36	0.0935064935064935	TOP2A;GPI;CEMIP;GMNN;TNC;SLC2A1;TGFA;TYMS;THBS2;HIF1A;FUT3;EPCAM;CDH1;MB;PLAU;CA9;MEST;SPDEF;PARP1;MMP1;IGFBP3;PLK1;TFPI2;PYCR1;MMP9;RUNX2;NME1;VMP1;CCNA2;MMP14;DAP;CLDN3;FAT1;CDK1;CD24;EZH2
Absent mandible	6/15	2.84454005237297e-05	0.00117801060864576	6	0.4	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6
Congenital absence of mandible	6/15	2.84454005237297e-05	0.00117801060864576	6	0.4	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6
Tumor Angiogenesis	44/511	2.92841959655392e-05	0.00120402287728817	44	0.086105675146771	TMPRSS4;TNC;TGFA;KIF11;FOXM1;THBS2;HIF1A;CXCL14;PAK1;PTTG1;MDK;PLAU;SPP1;EIF4EBP1;EPHB2;MMP7;PARP1;HSPA5;IL37;MMP1;IGFBP3;SLC52A2;TFPI2;IDH2;H2AFX;MMP9;SERPINB5;AGT;RUNX2;MMP12;GREM1;MMP11;TPX2;MMP14;CEACAM1;PKM;AKR1B10;KRT17;ADM2;ADAM12;LCN2;HDGF;ANGPTL4;EZH2
Glioblastoma	124/1937	2.94984900168311e-05	0.00120417050318707	124	0.0640165203923593	SERPINE2;TNC;BUB1B;ENO1;MKI67;CDC20;PLAU;TUBB3;PCLAF;KPNA2;EPHB2;PHLDA2;SLC16A3;SOX4;IGFBP3;RUNX2;SFRP4;SFRP2;MELK;CCNE1;EEF1A2;ADAM12;SCG5;HOXB7;STX1A;PRKDC;TGFA;HMMR;PKMYT1;HIF1A;FUT3;CYP27B1;CCNB1;LDHA;EIF4EBP1;CHST15;NPTX2;ECT2;TFAP2A;HSPA5;UBE2C;SLC52A2;TFPI2;PLK1;IDH2;HMGA1;SYT7;SRPK1;TPX2;GCLC;AKR1B10;UBE2S;FAT1;LCN2;CDK1;PAEP;HIST1H4H;HYOU1;CD24;EZH2;TOP2A;ITGB4;DIRAS1;HILPDA;FHL2;KIF14;SLC2A1;KIF11;SLC7A11;FOXM1;MDK;CTSK;PBK;CA9;TIMP1;TK1;DUSP4;ABCC3;RFC4;PARP1;MMP1;H2AFX;MMP9;ETV4;MMP12;CCNA2;SLC7A5;ASPM;MMP14;MMP13;PKM;AIM2;ESPL1;CEACAM5;BIRC5;ANGPTL4;GAPDH;DBN1;PCNA;UHRF1;COL11A1;TTK;TYMS;AURKB;AURKA;RECQL4;PAK1;SPP1;SPOCK1;E2F3;BUB1;CENPU;NQO1;MARCKSL1;CDKN2A;LIMK1;AGT;RAD51;FAP;IL2RA;TACC3;ZNF217;F2RL1;CDKN3
Congenital contractural arachnodactyly	24/212	3.06969609085481e-05	0.00124420660703796	24	0.113207547169811	ABCC3;NQO1;HSPA5;CDKN2A;PLK1;IDH2;SLC7A11;FOXM1;COL1A1;SLC7A5;CCNB1;COL1A2;PKM;CDH1;CEACAM5;SPP1;FSCN1;EIF4EBP1;CDK1;F2RL1;BIRC5;SFN;TFF1;PTGES
Malignant neoplasm of endometrium	48/577	3.11628163939559e-05	0.00124667045049992	48	0.0831889081455806	FOXA1;GPI;ST6GALNAC1;PCNA;PRKDC;TGFA;BUB1B;TYMS;THBS2;HIF1A;WFDC2;NT5E;PAK1;EPCAM;CDH1;PLAU;CHEK1;SPP1;AGR2;TIMP1;EPHB2;KCNN4;MUC4;SOX4;MARCKSL1;MMP7;PARP1;HSPA5;CDKN2A;MMP1;IGFBP3;SLC52A2;ATAD2;H2AFX;MMP9;NDC80;NME1;CLDN4;VCAN;CLDN3;AKR1B10;CCNE1;LCN2;BIRC5;PAEP;CD24;MUC20;EZH2
Triangular face	14/87	3.11940287701642e-05	0.00124667045049992	14	0.160919540229885	FKBP10;BUB1B;PYCR1;PLOD2;CDC6;COL1A1;ORC6;COL1A2;SERPINH1;POC1A;ALDH18A1;TRIP13;BUB1;NECTIN1
Abortion, Tubal	16/110	3.1807854846311e-05	0.00126089309913826	16	0.145454545454545	MMP7;SPAG5;ITGB4;IGFBP3;COL1A1;MMP12;MMP11;CEACAM1;COL1A2;CYP24A1;COL5A1;CEACAM5;COL5A2;PAEP;COL6A3;MUC4
Anaplasia	29/283	3.19911634951965e-05	0.00126089309913826	29	0.102473498233216	TNC;FHL2;TGFA;THY1;MKI67;HIF1A;CDH1;SPP1;CA9;EPHB2;KPNA2;SPDEF;CDKN2A;MMP1;PLK1;KRT8;BHLHA15;MUC5B;MMP9;CKAP4;MMP12;GJB2;RAD51;B3GNT6;PSAT1;CEACAM5;CD24;HOXB7;EZH2
Adult Cholangiocarcinoma	11/56	3.2775494761573e-05	0.00128295857919445	11	0.196428571428571	TFAP2A;SLC7A5;PCNA;IDH2;TNC;SPP1;KPNA2;AFAP1-AS1;MMP9;MUC4;EZH2
Fragile skin	7/22	3.38723808889193e-05	0.0013130794837084	7	0.318181818181818	DSP;COL1A1;FERMT1;COL3A1;COL5A1;ITGB4;COL5A2
Uterine Corpus Cancer	48/579	3.40045080645394e-05	0.0013130794837084	48	0.0829015544041451	FOXA1;GPI;ST6GALNAC1;PCNA;PRKDC;TGFA;BUB1B;TYMS;THBS2;HIF1A;WFDC2;NT5E;PAK1;EPCAM;CDH1;PLAU;CHEK1;SPP1;AGR2;TIMP1;EPHB2;KCNN4;MUC4;SOX4;MARCKSL1;MMP7;PARP1;HSPA5;CDKN2A;MMP1;IGFBP3;SLC52A2;ATAD2;H2AFX;MMP9;NDC80;NME1;CLDN4;VCAN;CLDN3;AKR1B10;CCNE1;LCN2;BIRC5;PAEP;CD24;MUC20;EZH2
Superficial ulcer	13/77	3.52942841090392e-05	0.00135373713881315	13	0.168831168831169	EGLN3;MMP1;ITGA2;ENO1;CXCL13;MMP9;VCAN;MMP14;MMP13;CTSK;IL2RA;ADAM8;TIMP1
Genu varum	9/38	3.5829540246653e-05	0.00136510548339748	9	0.236842105263158	COMP;CYP27B1;CANT1;CDC45;ORC6;MMP13;ORC1;COL10A1;MMP9
Prostatic Intraepithelial Neoplasias	21/174	3.6839294032725e-05	0.00139428189004651	21	0.120689655172414	FOXA1;MCM7;CDKN2A;SMOX;IGFBP3;PLK1;KRT8;MKI67;HIF1A;NME1;AURKA;MMP14;CLDN3;CDH1;PLAU;CREB3L4;PSAT1;CTSK;SPP1;AGR2;TIMP1
Ductal Carcinoma	25/230	4.19476286836762e-05	0.00157717564425796	25	0.108695652173913	FOXA1;LRRC15;PCNA;KIF14;TNC;SLC2A1;TGFA;CXCL13;HIF1A;UCHL1;CDH1;NEK2;CA9;CDKN2A;MMP1;IGFBP3;KRT8;HMGA1;LSR;SULF1;SERPINB5;CKAP4;MMP11;CLDN4;CLDN3
Anaplastic thyroid carcinoma	21/176	4.36793534611342e-05	0.00160405054019915	21	0.119318181818182	FOXA1;MMP7;UBE2C;MMP1;CDKN2A;PLK1;LIMK1;HMGA1;RASAL1;FOXM1;AURKB;NME1;LDHA;PKM;EPCAM;PCLAF;LCN2;PBK;PAEP;EPHB2;EZH2
contracture of elbow	10/48	4.37699845528478e-05	0.00160405054019915	10	0.208333333333333	TFAP2A;FKBP10;TBX15;GJB2;SRD5A3;PYCR1;COL6A3;PLOD2;PITX1;CRLF1
Congenital absence of jaw	6/16	4.37851066091106e-05	0.00160405054019915	6	0.375	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6
Patellar aplasia	6/16	4.37851066091106e-05	0.00160405054019915	6	0.375	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6
Metastatic malignant neoplasm to brain	20/163	4.41967884227898e-05	0.00160881940023085	20	0.122699386503067	FOXA1;MMP7;MMP1;CDKN2A;PLK1;TGFA;MMP9;LDHA;MMP14;RAD51;CDH1;TUBB3;KIFC1;PRAME;CLSPN;MELTF;ANGPTL4;EPHB2;CD24;EZH2
Dislocations	9/39	4.47367845795973e-05	0.0016181691384329	9	0.230769230769231	COMP;RECQL4;COL1A1;COL3A1;HGD;SSR4;COL5A1;IL2RA;COL5A2
Cutis Laxa	11/58	4.61761609803784e-05	0.00165853210062965	11	0.189655172413793	MMP12;MMP14;COL3A1;COL5A1;MMP1;SRD5A3;PYCR1;ALDH18A1;MMP9;LOXL1;EZH2
Liver neoplasms	90/1321	4.64330946807952e-05	0.00165853210062965	90	0.0681302043906132	GPI;MCM7;HNF4G;SLC2A1;PLOD2;ENO1;FOXM1;PRSS22;LAPTM4B;PTTG1;PLAU;TIMP1;TK1;EPHB2;ABCC3;FGB;GPX2;SPINK1;MMP7;PARP1;IGFBP3;H2AFX;KRT8;PLA2G4A;CDC25C;MMP9;CKAP4;NME1;MMP12;CCNA2;SFRP4;TOX3;UGDH;MMP14;CEACAM1;SFRP2;PKM;CEACAM5;ADAM12;MZB1;BIRC5;HPRT1;ANGPTL4;GAPDH;LTF;PCNA;CDCA3;UHRF1;TGFA;THY1;TYMS;EFNA5;THBS2;HIF1A;HSPD1;RAD51AP1;CYP27B1;PAK1;FUT8;EPCAM;SPP1;E2F3;MUC4;CGREF1;NQO1;EGLN3;ST14;HSPA5;GOLM1;CCL20;CDKN2A;TFPI2;PLK1;ASNS;SULF1;HSPE1;CP;AGT;ANLN;GCLC;GJB2;CYP24A1;LCN2;CDK1;PAEP;HDGF;CD24;EZH2;CDKN3;MAD2L1
Spontaneous abortion	18/138	4.6725964909059e-05	0.00165862664257933	18	0.130434782608696	FGB;MMP7;SPAG5;ITGB4;IGFBP3;TYMS;COL1A1;MMP12;MMP11;CEACAM1;COL1A2;CYP24A1;COL5A1;CEACAM5;COL5A2;PAEP;COL6A3;MUC4
Squamous cell carcinoma of mouth	11/59	5.4481453109591e-05	0.00192198459581057	11	0.186440677966102	PRDX4;PLAU;IL23A;CDKN2A;TIMP1;FOXM1;EPHB2;HIF1A;CEP55;SERPINB5;CKAP4
Cigarette-paper scars	4/6	5.63208508802801e-05	0.00197468504773497	4	0.666666666666667	COL1A1;COL3A1;COL5A1;COL5A2
Ewings sarcoma	33/352	5.67633928429172e-05	0.00197806579327605	33	0.09375	TNC;THY1;FOXM1;HIF1A;AURKB;CD79A;PAK1;MDK;PBK;PMAIP1;E2F3;EPHB2;NPTX2;ABCC3;PARP1;CDKN2A;MMP1;IGFBP3;PLK1;H2AFX;IGHV1-12;ETV4;CKAP4;NME1;FAP;KRT17;TNNT1;BIRC5;HDGF;HPRT1;STEAP1;DTL;EZH2
Dentinogenesis Imperfecta	7/24	6.35354827423478e-05	0.00220063808407586	7	0.291666666666667	COL1A1;NET1;FKBP10;COL1A2;TNC;SERPINH1;AKR1C2
Slender long bone	8/32	6.434859625872e-05	0.0022153748651722	8	0.25	COL1A1;CDT1;CDC45;ORC6;COL1A2;ORC1;GMNN;CDC6
Colitis, Collagenous	6/17	6.51015546505252e-05	0.0022278765558548	6	0.352941176470588	MMP7;MMP1;IL37;IL23A;TIMP1;MMP9
Brain Neoplasms	51/646	6.93901822672236e-05	0.00236050530748323	51	0.0789473684210526	TNC;SLC2A1;BUB1B;KIF11;FOXM1;MKI67;CDC20;CDH1;MDK;PLAU;ENC1;RAC3;CA9;TIMP1;TK1;PHLDA2;EPHB2;SOX4;ABCC3;PARP1;DIO2;MMP9;MMP14;VCAN;MELK;PKM;DEPDC1;GAPDH;PCNA;PRKDC;MAGED1;TGFA;TYMS;HIF1A;AURKA;LDHA;CCNB1;SPP1;SPOCK1;NQO1;CDKN2A;GFPT1;TFPI2;IDH2;NET1;RAD51;CABYR;QPCT;PAEP;CD24;EZH2
Renal carcinoma	42/500	7.74432175060265e-05	0.00261886383459729	42	0.084	PCNA;UHRF1;DERL3;SLC2A1;TGFA;TYMS;HIF1A;LDHA;UCHL1;PAK1;CDH1;MB;PLAU;CTSK;PCLAF;RCC1;CA9;EPHB2;SLC16A3;NQO1;EGLN3;SPINK1;PARP1;CDKN2A;TESC;IGFBP3;SLC52A2;PLK1;PYCR1;MMP9;NME1;COL1A1;VMP1;MELK;SFRP2;CDCP1;IL2RA;NMU;BIRC5;CD24;EZH2;MAD2L1
Lymphoma	88/1307	8.58412089289298e-05	0.00288577946487549	88	0.0673297628156083	TOP2A;CDA;IGHV4-34;SLC2A1;CXCL13;MKI67;CKS1B;VPREB3;MRPL3;UCHL1;ATIC;MDK;PLAU;CDH1;CHEK1;PBK;CA9;TIMP1;EPHB2;ABCC3;SPINK1;MMP7;PARP1;MMP1;H2AFX;CDC25C;PIMREG;MMP9;RUNX2;NME1;GREM1;SLC7A5;BIRC5;MCM6;GAPDH;CARD11;MCM2;PTGES;PCNA;PRKDC;PVT1;TTK;THY1;HMMR;TYMS;HIF1A;AURKB;AURKA;RECQL4;CD79A;ADAM28;PAK1;LDHA;IRAK1;IGLV6-57;SPP1;EIF4EBP1;IGKV3-15;TNFRSF17;RAD54L;PRAME;BUB1;NQO1;MARCKSL1;HSPA5;BIK;UBE2C;CDKN2A;IGKV1-5;PLK1;IDH2;HMGA1;ASNS;IGLL5;DAP;RAD51;UBE2S;POU2AF1;IL2RA;NFE2L3;TACC3;CDK1;CD27;F2RL1;CD24;IGKV3-20;EZH2;APOBEC3B
Flexion contracture - elbow	10/52	8.99831151294178e-05	0.0030073304266937	10	0.192307692307692	TFAP2A;FKBP10;TBX15;GJB2;SRD5A3;COL6A3;PYCR1;PLOD2;PITX1;CRLF1
Werner Syndrome	14/96	9.49665129757514e-05	0.00313718856448797	14	0.145833333333333	FEN1;PCNA;PARP1;CDKN2A;IGFBP3;H2AFX;SLC2A1;LOXL2;RECQL4;COL3A1;RAD51;DKC1;EEF1A2;TIMP1
Aortic Aneurysm	14/96	9.49665129757514e-05	0.00313718856448797	14	0.145833333333333	HGD;TNC;MMP9;AGT;COMP;COL1A1;COL3A1;AIM2;COL5A1;IL23A;CTSK;COL5A2;SPP1;GAPDH
Cicatrix, Hypertrophic	13/85	0.00010193632186626	0.0033480809164694	13	0.152941176470588	FKBP10;PCNA;MMP1;SLC52A2;CKAP4;AGT;COL3A1;SFRP2;COL1A2;PLAU;F2RL1;TIMP1;CDKN3
Malignant Pleural Mesothelioma	26/260	0.000120353622438931	0.0039304054413628	26	0.1	PVT1;TNC;TYMS;HIF1A;ATIC;EPCAM;PLAU;SPP1;EPHB2;SLC16A3;ST14;MMP7;PARP1;CDKN2A;SLC52A2;SULF1;MMP9;NDC80;SFRP4;MMP14;COL1A2;IL2RA;CDK1;BIRC5;CDKN3;MAD2L1
Gastroesophageal reflux disease	25/246	0.000125108179652606	0.00404615779099343	25	0.101626016260163	TYMS;ORC6;ORC1;CTSK;PERP;AGR2;MUC4;TFAP2A;DSP;NQO1;SSR4;MMP1;SLC52A2;PYCR1;CDC6;MUC5B;COL1A1;MMP12;COL3A1;COL1A2;COL5A1;COL5A2;F2RL1;ALDH18A1;RAMP1
Bowel diverticula	4/7	0.000126730051546426	0.00404615779099343	4	0.571428571428571	COL1A1;COL5A1;COL5A2;ALDH18A1
Bowel diverticulosis	4/7	0.000126730051546426	0.00404615779099343	4	0.571428571428571	COL1A1;COL5A1;COL5A2;ALDH18A1
Molluscoid pseudotumors	4/7	0.000126730051546426	0.00404615779099343	4	0.571428571428571	COL1A1;COL3A1;COL5A1;COL5A2
Aneurysm, Dissecting	6/19	0.000132115535989484	0.00419466826766613	6	0.31578947368421	COL1A1;COL3A1;COL5A1;MMP9;AGT;LOXL1
Varicosity	12/76	0.000136686392089515	0.00429210291643724	12	0.157894736842105	DSP;COL1A1;EGLN3;COL3A1;COL5A1;MMP1;COL5A2;TNC;SPP1;TIMP1;MMP9;HIF1A
Platyspondyly	12/76	0.000136686392089515	0.00429210291643724	12	0.157894736842105	COMP;COL1A1;FKBP10;SFRP4;MMP13;CANT1;COL1A2;COL11A1;SERPINH1;COL10A1;PLOD2;RUNX2
Non-small cell lung cancer stage I	12/77	0.00015540502069013	0.00485322236745405	12	0.155844155844156	MMP12;DAP;S100A2;CDKN2A;IGFBP3;CEACAM5;SPP1;TGFA;GAPDH;HIF1A;NME1;EZH2
EAR, PATELLA, SHORT STATURE SYNDROME	8/36	0.0001578598602055	0.00490309294062193	8	0.222222222222222	COL1A1;CDT1;CDC45;ORC6;ORC1;GMNN;CDC6;MCM2
Osteoarthrosis Deformans	13/89	0.000164463658850662	0.00508059356935963	13	0.146067415730337	IDH2;TFPI2;SLC2A1;AKR1C2;PLOD2;AK4;ENO1;RUNX2;COMP;RCN3;COL1A2;TRIM2;GAPDH
Benign Prostatic Hyperplasia	36/420	0.00016610522279458	0.00510371692618831	36	0.0857142857142857	TOP2A;TGFA;HMMR;MKI67;THBS2;HIF1A;CXCL14;AURKB;LDHA;CCNB1;SPP1;EIF4EBP1;CCL19;CEP55;NQO1;S100A2;CDKN2A;SRD5A1;IGFBP3;SLC52A2;PLK1;LIMK1;PYCR1;SULF1;MMP9;NME1;VCAN;SFRP2;AIM2;PSAT1;MZB1;F2RL1;TFF1;STEAP1;STEAP2;EZH2
Ulcerative Colitis	65/915	0.000172502583437951	0.00525183892961322	65	0.0710382513661202	FHL2;HNF4G;BUB1B;ENO1;CXCL13;IGHG3;PANX2;CDH3;PLAU;CDH1;CHEK1;MUC13;TIMP1;EPHB2;MMP7;MMP1;H2AFX;KRT8;HTR3A;MUC3A;MMP9;CLDN4;VCAN;KAT2A;SFRP2;IL23A;CEACAM5;DSG2;TFF1;CFB;LTF;TGFA;FUT2;FUT3;CYP27B1;PAK1;NT5E;IRAK1;SPP1;SERPINH1;TNFRSF17;IGHA1;MUC4;NQO1;EGLN3;ST14;AOC1;IL37;CCL20;CDKN2A;SMOX;FERMT1;DAP;RAD51;AKR1B10;IL2RA;LCN2;SAA1;PAEP;F2RL1;P4HB;REEP6;CD24;MUC20;MAD2L1
Sclerocystic Ovaries	19/166	0.000172763905296113	0.00525183892961322	19	0.114457831325301	TOP2A;RRM2;SRD5A1;CBX2;TONSL;AKR1C2;TTK;HMMR;CDC6;ANLN;ASPM;IGHG1;CLDN4;CCNB1;RACGAP1;PBK;S100P;CEP55;MAD2L1
Squamous cell carcinoma of tongue	18/153	0.000179491879676089	0.0054274925521103	18	0.117647058823529	CDT1;CBX3;MMP1;CDKN2A;CDC6;FOXM1;CXCL14;HIF1A;MMP9;NME1;CEACAM1;MMP14;PAK1;CDC45;CDH1;CTSK;EZH2;MCM2
Gastric dysplasia	6/20	0.000181596904852913	0.00546224374333893	6	0.3	NQO1;PTTG1;CDKN2A;SMOX;SIX1;TFF1
Transitional cell carcinoma of bladder	19/167	0.000186920359277158	0.00559293116894744	19	0.11377245508982	PCNA;MMP1;CDKN2A;IGFBP3;BUB1B;SULF1;HIF1A;MMP9;NME1;MMP13;CDH1;PBK;SFXN1;CA9;TFF1;EPHB2;CEP55;EZH2;MCM2
Disseminated Malignant Neoplasm	21/195	0.000191119097883623	0.00568877939794221	21	0.107692307692308	S100A2;CDKN2A;KRT8;TNC;CXCL13;CXCL14;MMP9;RUNX2;NME1;CD79A;PAK1;MMP13;PLAU;CEACAM5;SPP1;PAEP;PKP3;SLC16A3;MUC4;EZH2;KRT6A
Pancreatic intraepithelial neoplasia	15/115	0.000195659543241497	0.00579375279598527	15	0.130434782608696	SPINK1;CDKN2A;TNC;BHLHA15;HIF1A;RUNX2;AKR1B10;PLAU;PCLAF;FSCN1;LCN2;AGR2;TFF1;MUC4;PTGES
Abnormality of epiphysis morphology	10/57	0.000200533409904485	0.00590746617321717	10	0.175438596491228	COMP;CDT1;MMP13;CDC45;ORC6;ORC1;CTSK;GMNN;CDC6;MMP9
Atrophic scar	6/21	0.000244626762911727	0.00713286709204347	6	0.285714285714286	COL17A1;COL1A1;COL1A2;COL5A1;ITGB4;COL5A2
Lumbar disc disease	6/21	0.000244626762911727	0.00713286709204347	6	0.285714285714286	COL1A1;MMP13;CILP;COL11A1;THBS2;HIF1A
Dupuytren Contracture	9/48	0.000246471650254847	0.00715018010764695	9	0.1875	SFRP4;BOP1;POSTN;MMP14;MB;ITGA11;TGFA;THY1;GAPDH
Pachyonychia Congenita	5/14	0.000257312364123461	0.00735652189129594	5	0.357142857142857	KRT80;GJB2;KRT17;KRT16;KRT6A
Intraepithelial Neoplasia	13/93	0.000257446085434679	0.00735652189129594	13	0.139784946236559	MMP7;SPINK1;MMP1;CDKN2A;H2AFX;TNC;BHLHA15;CLDN4;PKM;PLAU;CYTOR;SFN;EZH2
Mucinous Adenocarcinoma	13/93	0.000257446085434679	0.00735652189129594	13	0.139784946236559	CDKN2A;GMNN;MUC3A;HIF1A;NDC80;EPCAM;CEACAM5;QPCT;AGR2;TFF1;EPHB2;MUC4;CDKN3
Aortic Aneurysm, Abdominal	27/288	0.000260206005738481	0.00739839464077322	27	0.09375	EFNA5;HIF1A;HSPD1;IGKC;PLAU;CTSK;SPP1;TIMP1;POSTN;CDKN2A;SRD5A1;MMP1;MMP9;AGT;MMP12;MMP14;COL3A1;VCAN;COL1A2;MMP13;AIM2;IL23A;IL2RA;EEF1A2;LCN2;GAPDH;PTGES
Stromal Neoplasm	11/70	0.000268758821300125	0.00760374586005057	11	0.157142857142857	CDA;MMP11;VCAN;FAP;FAT1;TGFA;TIMP1;STEAP1;MMP9;HIF1A;APOBEC3B
Gastric Adenocarcinoma	33/383	0.000278287635348301	0.00783455091633271	33	0.0861618798955614	TOP2A;PCNA;TYMS;HIF1A;CXCL14;HSPD1;CCNB1;VSIG1;CREB3L4;MDK;KPNA2;MUC4;IER3;TFAP2A;WDHD1;NQO1;MMP7;HSPA5;CDKN2A;IGFBP3;MYEOV;PLK1;ETV4;MMP9;NME1;NET1;CLDN4;CEACAM5;IL2RA;PAEP;BIRC5;TFF1;PTGES
Osteoporosis, Age-Related	12/82	0.000285365563949854	0.0079836100881009	12	0.146341463414634	FGB;COL1A1;ATIC;TPI1;PKM;COL1A2;CYP24A1;IDH2;ENO1;P4HB;GAPDH;LTF
Mouth Neoplasms	16/132	0.00028637621488376	0.0079836100881009	16	0.121212121212121	POSTN;MMP7;TPI1;S100A2;CDKN2A;ITGA2;TNC;ENO1;MMP9;CDC20;MMP13;PLAU;FAT1;AGR2;SFN;GAPDH
Fanconi Anemia	27/290	0.000290705630289989	0.00803890006018477	27	0.0931034482758621	PCNA;PRKDC;UHRF1;TTK;HIF1A;NLN;CCNB1;CDH1;EXO1;CHEK1;SPP1;EPHB2;FANCI;GINS2;MMP7;PARP1;BIK;H2AFX;MMP9;NME1;RAD51;CCNE1;UBE2T;SAA1;CDK1;MCM4;HPRT1
Micrognathism	34/400	0.000291172758085432	0.00803890006018477	34	0.085	COL11A1;GMNN;CDCA7;TGFA;BUB1B;RECQL4;ORC6;CDC45;ORC1;CTSK;SERPINH1;COL10A1;BUB1;STRA6;CCT3;TFAP2A;CDT1;SSR4;LIMK1;ASNS;CDC6;RUNX2;COL1A1;TBX15;COL3A1;COL1A2;ZDHHC9;PSAT1;COL6A3;P4HB;TRIP13;CRLF1;EZH2;NECTIN1
Head and Neck Neoplasms	14/107	0.000306012399407782	0.008367755323519	14	0.130841121495327	RRM2;S100A2;IGFBP3;TGFA;MKI67;TYMS;HIF1A;NME1;GJB2;RAD51;IL2RA;FAT1;PRAME;APOBEC3B
Pleural effusion disorder	14/107	0.000306012399407782	0.008367755323519	14	0.130841121495327	SPINK1;CDKN2A;NCAPG2;SLC2A1;MMP9;LDHA;DAP;CEACAM5;IL2RA;SPP1;CA9;TIMP1;KPNA2;CD24
Melanocytic nevus	21/203	0.000332151915287251	0.00903927712317448	21	0.103448275862069	TFAP2A;NQO1;KDM5B;PCNA;PARP1;CDKN2A;MMP1;SLC2A1;MKI67;ESPN;HIF1A;SHCBP1;NME1;COL3A1;VCAN;CYP24A1;COL5A1;PRAME;KIF20A;EPHB2;EZH2
Epithelial hyperplasia of skin	10/61	0.000356158648458766	0.00964666671062488	10	0.163934426229508	SFRP4;PCNA;IL23A;CCL20;SLC2A1;TGFA;IL20RB;TIMP1;MMP9;HIF1A
Invasive Skin Melanoma	7/31	0.00036675410830549	0.00988679117436733	7	0.225806451612903	PCNA;FAP;CDKN2A;MMP1;SPP1;EPHB2;EZH2
Meningioma	36/438	0.00037194665798235	0.00997969554163912	36	0.0821917808219178	TOP2A;PCNA;MCM7;TNC;SLC2A1;TGFA;MKI67;TYMS;HIF1A;UCHL1;PAK1;RACGAP1;PTTG1;CDH1;MB;MDK;PLAU;SPP1;RAD54L;CA9;TIMP1;XDH;DSP;CDKN2A;TFPI2;MMP9;MMP11;SFRP4;GJB2;VCAN;FAP;COL5A1;BIRC5;MCM4;MCM6;MCM2
Bone neoplasms	11/73	0.000391129624855016	0.0104398000426791	11	0.150684931506849	MMP12;PLAU;CTSK;QPCT;IDH2;FHL2;PLOD2;MMP9;HIF1A;RUNX2;NME1
Refractory cancer	19/177	0.000394711181414105	0.0104398000426791	19	0.107344632768362	KDM5B;MARCKSL1;PARP1;GMNN;SIX1;HTR3A;FOXM1;TYMS;HIF1A;AURKB;AURKA;AKR1B10;TUBB3;DDIT4;SPP1;HIST1H4H;BIRC5;EPHB2;EZH2
Intrahepatic Cholangiocarcinoma	19/177	0.000394711181414105	0.0104398000426791	19	0.107344632768362	SPINK1;CDKN2A;IDH2;TFPI2;STYK1;HIF1A;MMP9;CKAP4;RAD51AP1;SLC7A5;CLDN4;RAD51;CDH1;FSCN1;LCN2;SPP1;F2RL1;TFF1;MUC4
Breast Diseases	9/51	0.000396401856388691	0.0104398000426791	9	0.176470588235294	PCNA;UBE2C;NMU;TNC;LCN2;TGFA;CA9;MMP9;PTGES
Glioblastoma Multiforme	60/854	0.000404813447889785	0.0106124259389455	60	0.0702576112412178	TOP2A;TNC;SLC2A1;BUB1B;FOXM1;MKI67;CDC20;PLAU;TUBB3;CTSK;PBK;PCLAF;EPHB2;SOX4;ABCC3;POSTN;PARP1;MMP1;IGFBP3;H2AFX;MMP9;MMP12;MMP13;MELK;PKM;IL23A;CEACAM5;BIRC5;PCNA;UHRF1;PRKDC;TYMS;HIF1A;CYP27B1;CCNB1;NT5E;IRAK1;EPCAM;SPP1;SPOCK1;HSPA5;CDKN2A;SLC52A2;STYK1;PLK1;IDH2;LIMK1;HMGA1;AGT;TPX2;RAD51;UBE2S;FAT1;TACC3;ZNF217;F2RL1;HDGF;P4HB;CD24;EZH2
Adenomatous Polyposis Coli	33/392	0.000421817997701571	0.0109240748012267	33	0.0841836734693878	LRRC59;FEN1;PCNA;PRKDC;COL11A1;FOXM1;MKI67;HIF1A;CCNB1;CDH1;CHEK1;EPHB2;TFAP2A;MMP7;PARP1;HSPA5;CDKN2A;PLK1;H2AFX;MUC5B;MMP9;NME1;GREM1;DAP;FAP;PSAT1;B3GNT6;CCNE1;CEACAM5;CDK1;LCN2;TFF1;CD24
Osteoporosis	36/441	0.000422670980658774	0.0109240748012267	36	0.0816326530612245	FOXA1;FKBP10;CANT1;PCNA;PLOD2;ENO1;HIF1A;RECQL4;CYP27B1;ATIC;CTSK;SPP1;DCAF13;STRA6;FGB;TPI1;CCL20;IL37;MMP1;IDH2;PYCR1;AGT;RUNX2;COL1A1;SFRP4;MMP14;COL1A2;MMP13;PKM;CYP24A1;DKC1;QPCT;EEF1A2;P4HB;GAPDH;LTF
Birth length less than 3rd percentile	4/9	0.000424347262619829	0.0109240748012267	4	0.444444444444444	CDT1;ORC6;ORC1;CDC6
Progression of prostate cancer	4/9	0.000424347262619829	0.0109240748012267	4	0.444444444444444	FOXM1;AURKB;SKA1;EZH2
