Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Malignant tumor of colon	141/2001	4.43138817588252e-05	0.00166533605069516	141	0.0704647676161919	CSF3;VIPR1;HHIP;CXCL17;IHH;CLU;AQP1;HPGDS;ZFP36;CCND2;DMBT1;SOX17;LEPR;PDK4;PTGDS;ROS1;SEMA6A;CYBB;MIR27A;LIFR;HLA-E;ARC;SLPI;SELENOP;ANOS1;SPARCL1;S100A4;ATF3;CFTR;ABCG2;SLC22A3;MAOB;EPAS1;RRAD;ALOX15;GATA6;PLA2G3;LPL;FBLN1;FPR2;NDRG2;CFP;AGER;SULT1A1;SLC9A3R2;HCAR2;PLAC8;GRK5;A2M;SPTBN1;KL;EGR1;CBX7;JUND;ACE;GADD45B;WNT3A;TNFSF12;CAV1;SMAD9;PPBP;NR0B2;FLI1;NR4A1;BMP2;IL6;RGCC;ALPP;ID3;FGFR4;FERMT2;HLA-DRB1;FGFR2;GSTM5;PIGR;CSRNP1;MIR34C;CITED2;CELF2;FHL1;PTPRM;SPN;FCGR3A;CA2;ADAMTSL3;CA4;MRC1;TIMP3;CD36;RSPO1;EDN1;MME;MIR23A;GPX3;FOS;DCN;TGFBR2;TGFBR3;HCK;GPRC5A;B3GNT8;MMRN1;CRY2;RHOJ;PPARG;CRYAB;FBP1;TLR4;HBEGF;RBMS3;KANK2;PTGER4;HPGD;PLA2G1B;NEDD9;RETN;PTN;CLEC3B;GPA33;WIF1;ALOX5;CXCR2;RXRG;LDLR;WASF3;SASH1;CYB5A;IL33;CDKN2B;COLCA1;ANGPT1;CABLES1;SORBS1;KLF4;PTPN13;SCD;DLC1;FOSB;TEK;FOLR1;LIMS2
Myeloid Leukemia	47/501	4.57461195625438e-05	0.00170933643325414	47	0.093812375249501	CEBPA;CSF3;SPI1;CSF3R;EPAS1;RASGRF1;AQP9;PDGFB;NEDD9;GATA2;ITGAL;PRAM1;SOCS2;IL1RL1;HPGDS;MYH11;CD34;CAMP;EGR1;CDKN2B;EGR2;JUND;SEMA6A;ANGPT1;DUSP1;MIR23A;LMO2;CYBB;FOS;KLF4;NR0B2;IL6;NR4A3;JAML;TAL1;IL3RA;CAT;MYADM;FOSB;NMUR1;ERG;TEK;FGFR4;TLR4;FGFR2;ABCG2;RBMS3
Lewy Body Disease	19/133	4.65330188322036e-05	0.00172886028490784	19	0.142857142857143	PTCRA;BCHE;SYNM;EDN1;ACE;SERPINA1;LRRK2;F11;AQP4;AGER;AQP1;IL6;GRK5;PHYHD1;PECAM1;SOSTDC1;TPPP;A2M;SGCG
Liver carcinoma	232/3593	4.82655478677015e-05	0.00178309840399379	232	0.0645699972168105	VIPR1;HHIP;MT1M;AQP9;PRF1;ADARB1;GLDN;EDNRB;SOX17;PDK4;SOX7;TNS1;DKK2;CYP27A1;RBP4;RBP2;SLPI;SFRP5;AGTR1;ANOS1;SPARCL1;SERPING1;AGTR2;ATF3;CFTR;PLA1A;CES1;SLC22A3;EPAS1;RRAD;MAOA;PDGFB;FPR2;GATA2;CFP;PCDH17;C2;SULT1A1;C6;A2M;SPTBN1;EGR1;EGR2;STARD13;JUND;ACE;CADM1;GADD45B;TNFSF13;LYZ;NR0B2;MARCO;ID1;HLA-DRB1;PIGR;SYNM;BTG2;ROBO4;SERPINA1;PCSK9;HBB;SLC6A4;GGTLC1;ACADL;GLIPR2;MRC1;RSPO2;ANKRD1;FFAR4;CTSH;TIMP3;SOSTDC1;CD36;LMCD1;CD34;EDN1;MME;DUSP1;ANXA3;FOS;GPRC5A;ANGPTL7;PPARG;GAS6;CRYAB;TLR4;ANGPTL1;JDP2;ENG;HBEGF;HLA-DQB1;PTGER4;ADH1B;NEDD9;HSD17B6;PTN;DUOX1;WIF1;ALOX5;PDPN;CXCR2;MGAT3;GPC3;AGR3;LDLR;IL33;CDKN2B;CAVIN2;SCTR;VEGFD;SORBS1;KLK10;SORBS3;LYVE1;AADAC;FABP5;GSTA4;DLC1;HLA-DPB1;FOSB;FOXA2;CSF3;FCN3;CXCL17;CLU;HPGDS;ZFP36;EFEMP1;CCND2;DACH1;DMBT1;BMPER;LEPR;ROS1;SEMA6A;SLC15A2;SCARA5;MIR27A;LIFR;PGC;GPD1;COL4A3;SELENOP;MYADM;MAL;S100A4;CARD16;NUPR1;S100A8;ABCG2;CPB2;INSIG1;NOTCH4;SLC1A1;C5AR1;DPT;LPL;FBLN1;ADRB2;NDRG2;AGER;FBLN5;SLC9A3R2;SOCS2;CNN1;KL;WNT3A;CAV1;TRPV2;BMP6;HOPX;NR4A1;BMP2;IL6;NR4A3;ALPP;HLA-DRA;FGFR4;NES;FGFR2;MIR34C;HSPB6;RASGRF1;ARRB1;FHL5;TREM1;THBD;CA3;ALDH2;CA2;ADAMTS1;ACP5;ADAMTS8;GRASP;SGCG;CFAP52;EGFL7;MIR23A;GPX3;DCN;TGFBR2;FGR;MMRN1;CAT;ALDH1A1;PECAM1;FBP1;RBMS3;CX3CR1;CEBPA;HLF;HPGD;PLA2G1B;SELENBP1;CLEC3B;DRAM1;ATOH8;S1PR1;SLIT2;ANGPT1;CYP4B1;KLF4;PTPN13;TBX3;KLF2;KLF6;SCD;BCL6B;KLF9;ACKR4;TEK;FOLR1
Infection caused by Helicobacter pylori	33/308	4.99824461260742e-05	0.00183615289448539	33	0.107142857142857	SLC22A3;HPGD;FHL1;FBLN1;NDRG2;TREM1;THBD;ALDH2;CXCR2;ROS1;CAMP;IRX1;ACE;JUND;CAV1;SFTPD;GKN2;FOS;SSTR1;PGC;TPPP3;BMP2;IL6;SLPI;CAT;FOSB;PPARG;TLR4;ATF3;HLA-DRB1;S100A8;HBEGF;HLA-DQB1
Brain Infarction	12/61	5.07901147137449e-05	0.00185007053690565	12	0.19672131147541	CX3CR1;THBD;IL6;ACE;DAPK2;AGTR1;PDGFB;CYBB;LPL;SORBS1;UTRN;NES
Hypertriglyceridemia	21/157	5.13610946224204e-05	0.00185007053690565	21	0.133757961783439	BCHE;ACE;VWF;INSIG1;CAV1;LPL;PCSK9;ADRB2;NR0B2;RBP4;IL6;SCD;GPD1;CAT;APOC1;PPARG;CD36;LDLR;CFTR;CES1;GPIHBP1
Allergic sensitization	11/52	5.14930169317677e-05	0.00185007053690565	11	0.211538461538462	IL33;HPGDS;HYAL1;C5AR1;CXCR2;FCER1A;GIMAP4;ADRB2;MS4A2;TLR4;HLA-DRB1
Coronary Stenosis	11/52	5.14930169317677e-05	0.00185007053690565	11	0.211538461538462	IL6;ACE;PLA2G1B;PRKCE;SFTPD;AGTR1;PECAM1;OLR1;PHACTR1;ITGAL;TLR4
Astrocytoma	63/741	5.19443991532149e-05	0.00185487929859659	63	0.0850202429149798	SEMA5A;CSF3;PID1;CSF3R;RASGRF1;AQP4;ADARB1;CLU;AQP1;HPGDS;EDNRB;DMBT1;MRC1;ROS1;EDN1;SEMA6A;CD93;UPK3B;RBP2;MMRN1;CAT;PECAM1;MMP19;S100A4;ZMYND10;CX3CR1;SLC22A3;SHC3;EPAS1;ADH1B;PLA2G1B;GATA6;PDGFB;FPR2;PTN;NDRG2;C2;WIF1;ALOX5;CXCR2;PDPN;A2M;EGR1;NAPSA;STARD13;CDKN2B;ANGPT1;CAV1;PTPN13;KLF4;NR0B2;FLI1;KLF6;IL6;RGCC;DES;FABP5;ID4;TEK;FGFR4;NES;HLA-DRB1;FGFR2
Fibrosis	22/169	5.22285576805908e-05	0.00185487929859659	22	0.130177514792899	CX3CR1;EGR1;CSF3;EDN1;ACE;ANGPT1;NPR1;PRKCE;CAV1;SFTPC;PDGFB;ADRB2;AGER;KLF15;DCN;TGFBR2;IL6;CCND2;LEPR;AGTR1;TLR4;CFTR
Invasive Ductal Breast Carcinoma	26/218	5.24778513901772e-05	0.00185487929859659	26	0.119266055045872	ITIH5;CSTA;HSD17B13;CST6;RHOBTB2;HPGDS;CCND2;SOX18;PDPN;SLIT2;CD34;GDF10;KL;CBX7;EGFL7;FOXF1;GPX3;TNFSF12;CAV1;LMO2;FMO2;KLK10;APOC1;PECAM1;CARD16;FGFR4
Eclampsia	24/194	5.60216514885671e-05	0.00195617070391259	24	0.123711340206186	ACVRL1;EDN1;CPB2;EGFL7;ACE;CLIC3;F10;ANGPT1;MAOA;PLA2G1B;LPL;AGER;THBD;IL6;CAT;AGTR1;LEPR;TIMP3;TLR4;HLA-DRB1;ABCG1;MFSD2A;HBEGF;ENG
Insulin Resistance	14/81	5.60445445652803e-05	0.00195617070391259	14	0.17283950617284	CAVIN1;GPX3;CAV1;MSMO1;FOS;ADRB2;RETN;NR4A1;NR4A3;SCD;SELENOP;LEPR;PPARG;CD36
Pseudomonas aeruginosa infection	8/28	5.62410295665343e-05	0.00195617070391259	8	0.285714285714286	CSF3;FABP5;PPARG;NLRC4;LYZ;TREM1;CFTR;S100A8
Squamous cell carcinoma	133/1876	5.67472622506643e-05	0.00195828217035536	133	0.0708955223880597	CSF3;VIPR1;CD83;HHIP;ICAM2;IHH;CLU;AQP1;TGM1;HPGDS;CCND2;EDNRB;DMBT1;PEBP4;LEPR;ROS1;HOXA5;SEMA6A;KRT4;DAPK1;MIR27A;CLDN5;SCNN1G;SLPI;FEZ1;SFRP5;COL4A3;MAL;S100A4;ERG;ATF3;S100A8;CFTR;ABCG2;SLC22A3;EPAS1;NOTCH4;ALOX15;LTBP4;ADRB2;NDRG2;AGER;SULT1A1;SLC9A3R2;SOCS2;HCAR2;KL;EGR1;JUND;CADM1;CAV2;FZD4;CAV1;TNFSF13;TINCR;SMAD6;NR0B2;HOPX;BMP5;NR4A1;BMP2;IL6;ID1;ID4;SCGB3A1;ID3;IL7R;FGFR4;NES;HLA-DRB1;FGFR2;PIGR;TCF21;CXCL3;VSIR;SLC6A4;THBD;FCGR3A;ALDH2;HYAL1;HYAL2;MRC1;TIMP3;CD36;RSPO1;CD34;EDN1;DUSP1;SFTPD;EMP1;FOS;SSTR1;DCN;TGFBR2;TGFBR3;GPRC5A;TAL1;CAT;ALDH1A1;MMP19;PPARG;ZMYND10;CRYAB;TLR4;ENG;HBEGF;HLA-DQB1;RBMS3;CEBPA;CSTA;ADH1B;SEMA3B;NEDD9;HSD17B6;WIF1;PDPN;GPC3;SLIT3;SLIT2;CTNNAL1;IRX1;GDF10;IL33;CDKN2B;VEGFD;KLF4;PTPN13;KLK10;DES;FABP5;GSTA4;FOSB;FOLR1
Colitis	54/608	5.69006900699676e-05	0.00195828217035536	54	0.0888157894736842	PIGR;CSF3;CD83;PROS1;LRRK2;ARRB1;TREM1;SLC6A4;HPGDS;DMBT1;RSPO2;TIMP3;PTGDS;ROS1;SEMA6A;CYBB;TGFBR2;SLPI;SELENOP;CAT;BTK;CLDN18;PPARG;GAS6;TLR4;CFTR;CX3CR1;PPP1R15A;CEBPA;SELPLG;PLA2G1B;C5AR1;NPR3;NLRC4;RETN;AGER;SLC9A3R2;IL1RL1;ALOX5;CXCR2;S100A12;KL;IL33;TNFSF13;CYP4B1;PILRA;LYZ;BMP6;APLN;SELP;NR4A1;IL6;TEK;HLA-DRB1
Infection	46/492	5.95853830883849e-05	0.00203994146604685	46	0.0934959349593496	CX3CR1;CSF3;VIPR1;SPI1;SERPINA1;CD83;PROS1;PDGFB;PRF1;LPL;PTH1R;ADRB2;RETN;C2;IL1RL1;FCGR3A;C6;ALOX5;CD36;LDLR;CAMP;CCL24;SFTPB;IL33;F10;CAV2;PRKCE;SLC11A1;SFTPC;CAV1;SFTPD;FOS;PILRA;HLA-E;HCK;IL6;SLPI;APOC1;PRKCQ;PPARG;SIGLEC1;TLR4;HLA-DRB1;CFTR;ENG;HLA-DQB1
Glaucoma, Primary Open Angle	20/147	6.02805468338356e-05	0.0020529921653461	20	0.136054421768707	EGR1;EDN1;CDKN2B;SEMA6A;MYOC;CAV2;CAV1;ADRB2;CLU;CYP27A1;TGFBR3;HPGDS;EFEMP1;ANGPTL7;ADAMTSL3;CAT;TLR4;LDLR;HLA-DRB1;HLA-DQB1
Peripheral Arterial Diseases	18/125	6.56891572231295e-05	0.00222560310405204	18	0.144	CX3CR1;EDN1;ACE;ANGPT1;LPL;PCSK9;BMP2;IL6;F8;SELENOP;AGTR1;PECAM1;CD36;UTRN;CD34;TLR4;LDLR;ATF3
Urticaria	17/114	6.64997319482444e-05	0.00223504049504036	17	0.149122807017544	ACE;SERPINA1;C5AR1;ADRB2;NLRC4;SELP;FCGR3A;ALOX5;ABI3BP;CAT;ALOX5AP;HLA-DPB1;SERPING1;FCER1A;TPPP;HLA-DRB1;HLA-DQB1
Colonic Neoplasms	65/778	6.66513070091558e-05	0.00223504049504036	65	0.083547557840617	PIGR;CSF3;CHRM1;CITED2;CELF2;MT1M;PTH1R;CLU;CCND2;DMBT1;CA4;MRC1;RSPO2;EDN1;EGFL7;RNASE1;DCN;TGFBR2;B3GNT8;SLPI;CAT;RHOJ;PPARG;S100A4;PDE5A;PLPP3;CRYAB;FBP1;S100A8;ENG;ABCG2;ITIH5;MAOB;HPGD;EPAS1;PLA2G1B;ALOX15;LPL;NDRG2;PRKCZ;AGER;SULT1A1;SLC9A3R2;CNN1;ALOX5;A2M;SASH1;EGR1;MSR1;CAV2;TIE1;CAV1;CABLES1;KLF4;NR0B2;NR4A1;IL6;RGCC;DES;SCD;DLC1;ID3;FGFR4;FOLR1;GSTM5
Squamous cell carcinoma of the head and neck	75/934	6.84080395570965e-05	0.00228224576869313	75	0.0802997858672377	CSF3;NCF2;PRF1;TCF21;LIMD1;CLU;HPGDS;FCGR3A;ZFP36;EDNRB;ALDH2;HYAL1;SLCO2B1;MRC1;TIMP3;CD34;HOXA5;SEMA6A;MME;DUSP1;DAPK1;MIR27A;FOS;SSTR1;MIRLET7D;TGFBR2;SLPI;MMRN1;CAT;SLCO2A1;ALDH1A1;MAL;TLR8;S100A4;PDE5A;CRYAB;TLR4;S100A8;HBEGF;ENG;ABCG2;RBMS3;CEBPA;SLC22A3;CSTA;ADH1B;LAMA3;NEDD9;CST6;RHOBTB2;SULT1A1;SLC9A3R2;ALOX5;PDPN;CTNNAL1;IRX1;KL;EGR1;CDKN2B;JUND;WNT3A;CAV1;PTPN13;KLF4;LYVE1;TBX3;HOPX;IL6;KLF6;SCD;DLC1;FOSB;GPD1L;FGFR4;FGFR2
Pulmonary Veno-Occlusive Disease (disorder)	5/10	7.00869481772691e-05	0.00232638859965057	5	0.5	ACVRL1;ERG;KCNK3;ENG;SLC6A4
Monocytic leukemia	12/63	7.08113361630747e-05	0.00233856225843609	12	0.19047619047619	THBD;CEBPA;EGR1;MSR1;IL6;GPRC5A;MYADM;LPL;NEDD9;PPARG;ITGAL;ROS1
Biliary Atresia	16/105	8.29428194818141e-05	0.00271181548295791	16	0.152380952380952	CX3CR1;IL33;SERPINA1;ANGPT1;EPAS1;PRF1;HPCAL1;NR0B2;CX3CL1;IL6;FCGR3A;SOX17;RRAS;CXCR2;TEK;FOXA2
Carotid Atherosclerosis	16/105	8.29428194818141e-05	0.00271181548295791	16	0.152380952380952	CX3CR1;ACE;PLA2G1B;PCSK9;CX3CL1;MARCO;THBD;IL6;FABP4;ALOX5;AGTR1;PPARG;CD36;GAS6;TLR4;LDLR
Renal Insufficiency	29/263	8.41638550172457e-05	0.00273498446899946	29	0.110266159695817	CLIC5;HLF;HBB;ADRB2;RETN;THBD;ALOX5;OLR1;LDLR;ROS1;KL;EDN1;ACE;SEMA6A;MME;VWF;TGFBR2;SELP;SCNN1G;IL6;SCNN1B;COL4A3;AGTR1;BTK;PPARG;PNPLA6;DNASE1L3;TLR4;HLA-DRB1
Venous Thromboembolism	14/84	8.46064843711255e-05	0.00273498446899946	14	0.166666666666667	EDN1;CPB2;ACE;F10;PROS1;F11;LY86;LPL;ADRB2;SELP;THBD;F8;EFEMP1;DLC1
Colorectal Carcinoma	193/2931	8.49062314125846e-05	0.00273498446899946	193	0.0658478335039236	VIPR1;HHIP;PRF1;AQP1;EDNRB;SOX17;PTGDS;SOX7;HOXA5;TNS1;STARD8;PRKCE;DKK2;HLA-E;ARC;SLPI;SFRP5;ANOS1;ATF3;CFTR;SLC22A3;EPAS1;GATA6;FPR1;PLA2G3;GATA2;PCDH17;SULT1A1;SPTBN1;EGR1;STARD13;JUND;AFAP1L1;ACE;CADM1;GADD45B;FOXF1;ABCA3;TNFSF13;TINCR;ABCA8;PPBP;NR0B2;ALOX15B;FXYD3;ID1;ID4;FERMT2;HLA-DRB1;SERPINA1;LRRC32;SLC6A4;ADAMTSL3;MMP28;MRC1;RSPO2;ANKRD1;FFAR4;TIMP3;CD34;EDN1;MME;DUSP1;FOS;GPRC5A;PPARG;CRYAB;TLR4;ANGPTL1;ENG;HBEGF;PTGER4;RAMP3;ADH1B;NEDD9;WIF1;ALOX5;CXCR2;GPC3;LDLR;AOC3;IL33;BCHE;CDKN2B;COLCA1;VEGFD;SORBS1;KLK10;LYVE1;AADAC;DLC1;FOSB;CSF3R;CXCL17;CLU;CDH5;HPGDS;ZFP36;TUBB6;EFEMP1;CCND2;DACH1;DMBT1;PEBP4;LEPR;SLC39A8;MACROD2;ROS1;GUCY1A2;SEMA6A;SCARA5;MIR27A;LIFR;PGC;FRMD3;SLCO2A1;SELENOP;MAL;S100A4;ERG;NUPR1;S100A8;ABCG1;ABCG2;NDRG4;SLC1A1;ALOX15;LTBP4;ADRB2;NDRG2;AGER;SOCS2;CPAMD8;MYH11;KL;SLC14A1;CBX7;WNT3A;ZBTB16;CAV1;CYBRD1;RCAN1;NR4A1;BMP2;IL6;IL7R;FGFR4;FGFR2;MIR34C;HSPB6;RASGRF1;TREM1;SPN;FCGR3A;ADGRE5;ALDH2;ADAMTS8;GRASP;MIR23A;GPX3;DCN;TGFBR2;MMRN1;ADGRF5;CRY2;ALDH1A1;PECAM1;PDE5A;RBMS3;HPGD;PLA2G1B;HSD17B13;RETN;THSD1;SELENBP1;PDLIM2;ATOH8;SLIT2;WASF3;PPP1R14A;ANGPT1;TIE1;CABLES1;KLF4;PTPN13;KLF6;DES;SCD;MGP;KLF9;TEK;CDO1;FOLR1
Congenital diaphragmatic hernia	15/95	9.06783395877431e-05	0.00290659638511888	15	0.157894736842105	ARRDC4;SFTPB;EDN1;SFTPA2;ANGPT1;FOXF1;SFTPC;GATA6;FBLN5;EDNRB;DES;GPC3;TEK;SFTPA1;SOX7
OSLER-RENDU-WEBER SYNDROME 2	4/6	9.35943303770555e-05	0.00298543086017349	4	0.666666666666667	ACVRL1;SLPI;MIR27A;ENG
Prostatic Hyperplasia	14/85	9.65964917148238e-05	0.00303954095572228	14	0.164705882352941	EGR1;EDN1;TMPRSS2;CLU;AGER;ALOX15B;FLI1;KLK11;FABP5;LEPR;A2M;FGFR4;ATF3;FGFR2
Ventricular Dysfunction, Left	8/30	9.66851993867921e-05	0.00303954095572228	8	0.266666666666667	CSF3;EDN1;IL6;ITLN1;ADRB2;CD34;TLR4;APLN
ST segment elevation myocardial infarction	8/30	9.66851993867921e-05	0.00303954095572228	8	0.266666666666667	MFAP4;FABP4;ALDH2;CA2;AGTR1;ADRB1;ADRB2;HLA-DRB1
Arteriovenous hemangioma	9/38	9.76121942735691e-05	0.00305400066198502	9	0.236842105263158	ACVRL1;TMEM100;IL6;SOX17;SLPI;GJA5;MGP;TEK;ENG
Chronic kidney disease stage 5	38/388	9.83921367454228e-05	0.00305560836794966	38	0.0979381443298969	CX3CR1;PTGER4;SERPINA1;PLA2G1B;LPL;ADRB2;RETN;AFF3;AGER;SCEL;ZFP36;FCGR3A;C6;ALOX5;CXCR2;OLR1;LDLR;APOL3;KL;EDN1;ACE;VWF;SEMA6D;CAV1;TRPV2;CYBB;FRMD3;IL6;SLC7A7;COL4A4;MGP;SCGB1A1;COL4A3;CAT;AGTR1;PPARG;S100A4;HLA-DRB1
Hyperglycemia	45/488	9.85981596019849e-05	0.00305560836794966	45	0.0922131147540984	SERPINA1;EPAS1;PLA2G1B;AQP9;ALOX15;C5AR1;GATA6;LPL;ARRB1;ADRB1;RETN;PRKCZ;AGER;CDH5;THBD;ALDH2;LEPR;PDK4;CD36;UNC13B;KL;EGR1;EDN1;ACE;JUND;SEMA6A;VWF;WFS1;DAPK2;CYBB;FOS;KLF2;SELP;IL6;CAT;AGTR1;FOSB;PPARG;AGTR2;UTRN;IL7R;NES;TLR4;HLA-DRB1;ABCG2
Metabolic Syndrome X	49/548	0.000105297793926786	0.0032478409173927	49	0.0894160583941606	SERPINA1;PCSK9;SLC6A4;ZFP36;ALDH2;GPER1;LEPR;PDK4;FFAR4;OLR1;CD36;PTGDS;CD34;VWF;MME;MIR27A;RBP4;SELENOP;CAT;CRY2;AGTR1;PPARG;AGTR2;TLR4;ATF3;CFTR;ABCG1;HBEGF;ABCG2;CEBPA;INSIG1;LPL;ADRB2;RETN;SELENBP1;LDLR;BCHE;KL;ACE;ANGPT1;WFS1;ZBTB16;CAV1;NR0B2;IL6;FABP4;SCD;APOC1;HLA-DRB1
Neoplasms	93/1236	0.000106127606083616	0.00325806768159984	93	0.0752427184466019	MIR34C;CITED2;MT1M;PRF1;FAM107A;TCF21;CLEC14A;FHL5;TSPAN12;CLU;CX3CL1;GGTLC1;THBD;FCGR3A;ZFP36;SOX17;MRC1;PDK4;SOSTDC1;PTGDS;ROS1;SOX7;HOXA5;TNS1;SLC34A2;EDN1;EGFL7;SEMA6A;CD93;MIR23A;GPX3;HLA-E;HCK;F8;MMRN1;PEAK1;CAT;BTK;CLDN18;PPARG;ZMYND10;CRYAB;FBP1;TLR4;ANGPTL1;CFTR;RBMS3;SLC22A3;CSTA;AHNAK;EPAS1;GATA6;PTN;GATA2;NDRG2;AGER;PCDH17;RHOBTB2;FGD5;RAB11FIP1;WIF1;ALOX5;PDPN;GPC3;SLIT3;SLIT2;LDLR;KL;IL33;CBX7;CDKN2B;NEBL;FZD4;TIE1;CAV1;PRG4;VEGFD;KLF4;SOD3;FLI1;NR4A1;BMP2;IL6;SCD;DLC1;ID1;KLF9;CDO1;FGFR4;NES;FOLR1;FGFR2;FOXA2
Serum triglycerides raised	10/47	0.000106784948168234	0.00326292886014991	10	0.212765957446809	CAVIN1;CAV1;GPD1;PRF1;LEPR;PPARG;RSPO1;FOS;UNC13D;GPIHBP1
Malignant neoplasm of thyroid	46/505	0.000110522403987375	0.00336142325429511	46	0.0910891089108911	SLC22A3;SERPINA1;SHC3;AQP4;NDRG2;CLU;CDH5;HPGDS;CCND2;ADGRE5;ABI3BP;SLCO2B1;PDPN;TIMP3;SOSTDC1;SLIT3;METTL7A;SLIT2;PTGDS;CAMP;CBX7;CDKN2B;EDN1;JUND;SEMA6A;CAV1;MIR27A;FOS;SOD3;RCAN1;FABP4;RGCC;MMRN1;ID1;ALDH1A1;CAT;PECAM1;FOSB;ID3;PRKCQ;PPARG;S100A4;PDE5A;TEK;FGFR4;FGFR2
Congenital arteriovenous malformation	12/66	0.0001134542531712	0.00341878968426946	12	0.181818181818182	ACVRL1;TMEM100;EDN1;IL6;SOX17;SLPI;GJA5;MGP;PECAM1;TEK;TLR4;ENG
Paroxysmal atrial fibrillation	12/66	0.0001134542531712	0.00341878968426946	12	0.181818181818182	KCNJ5;EDN1;EDNRB;ACE;DES;VWF;CAV2;NEBL;GJA5;CAV1;AGTR1;TBX3
Respiration Disorders	13/76	0.000114328094565961	0.00342650780670484	13	0.171052631578947	SFTPB;SERPINA1;ACE;SFTPA2;SFTPC;ABCA3;SFTPD;ADRB2;HPGDS;ALOX5;SCGB1A1;SFTPA1;CFTR
Infarction, Middle Cerebral Artery	17/119	0.000114758404904169	0.00342650780670484	17	0.142857142857143	EGR1;CSF3;EGR2;EDN1;ACE;AK1;AQP4;FOS;AGER;CXCL2;CLDN5;ARC;IL6;SLPI;ALOX5;CXCR2;ATF3
Liver neoplasms	98/1321	0.000116490244985193	0.00346240778162808	98	0.0741862225586677	CSF3;VIPR1;AQP9;PRF1;ADARB1;CLU;GLDN;LEPR;PDK4;MACROD2;ROS1;PRKCE;MIR27A;LIFR;CYP27A1;RBP4;SLPI;SFRP5;SELENOP;AGTR1;MAL;SERPING1;ATF3;CPB2;RRAD;INSIG1;C5AR1;LPL;NDRG2;CFP;C2;SULT1A1;SLC9A3R2;A2M;KL;EGR1;JUND;CAV1;TRPV2;LYZ;NR0B2;BMP6;IL6;ALPP;ID1;FGFR4;FGFR2;SERPINA1;MIR34C;RASGRF1;PCSK9;HBB;SLC6A4;ACADL;CA3;ALDH2;MRC1;ANKRD1;FFAR4;CTSH;TIMP3;CD36;DUSP1;GPX3;FOS;MMRN1;CAT;ALDH1A1;PPARG;PDE5A;TLR4;ANGPTL1;HBEGF;RBMS3;PTGER4;CEBPA;HLF;HPGD;PLA2G1B;ADH1B;HSD17B6;DRAM1;ALOX5;MGAT3;GPC3;LDLR;ANGPT1;VEGFD;SORBS1;LYVE1;TBX3;KLF6;AADAC;SCD;DLC1;FOSB;FOLR1;FOXA2
Malignant neoplasm of mouth	45/492	0.000119017663216166	0.00352152262339598	45	0.0914634146341463	CPB2;ADH1B;LAMC3;FHL1;RASGRF1;CST6;AGER;HPGDS;EDNRB;ALDH2;WIF1;ALOX5;MRC1;PDPN;LEPR;CD36;ROS1;HOXA5;SGCG;GDF10;TMOD1;ACE;JUND;SEMA6A;MIR23A;CAV1;MIR27A;FOS;KLF4;KLF2;DCN;TGFBR2;KLF6;IL6;SLPI;MMRN1;COL4A3;ALDH1A1;CAT;FOSB;PPARG;S100A4;ERG;CRYAB;RBMS3
Anaplastic carcinoma	24/204	0.000124268007718785	0.00366030856969882	24	0.117647058823529	CSF3;INSIG1;TIE1;LPL;LIN7A;HBA1;PTN;AQP1;TGFBR2;RBP4;FABP4;EFEMP1;DES;ADGRE5;SCD;SELENOP;MGP;ID4;S1PR1;ID3;PPARG;S100A4;NUPR1;TLR4
Anaplasia	30/283	0.000130727992208632	0.00383331991503248	30	0.106007067137809	ACVRL1;SERPINA1;MAOA;PROS1;GATA6;TMPRSS2;CNN1;ADGRE5;ADAMTSL4;RAI2;ANGPT1;DUSP1;WNT3A;CAV1;KLF4;DCN;BMP2;DES;FXYD3;ID1;ID4;MMP19;FOSB;PPARG;ERG;TEK;NES;CFTR;ENG;ABCG2
Complement deficiency disease	6/17	0.000133442772556921	0.00389545665066834	6	0.352941176470588	CFD;C6;C7;DNASE1L3;TLR4;C2
Thyroid carcinoma	60/721	0.000140546863738287	0.0040846041865985	60	0.0832177531206657	SERPINA1;LRRK2;AQP4;RXFP1;CLU;CDH5;HPGDS;CCND2;ADGRE5;ADAMTS1;SLCO2B1;GPER1;TIMP3;SOSTDC1;PTGDS;CAMP;EDN1;SEMA6A;MIR27A;FOS;MMRN1;ALDH1A1;CAT;PECAM1;PRKCQ;PPARG;S100A4;PDE5A;GAS6;S100A8;SLC22A3;SHC3;HPGD;NDRG2;ABI3BP;PDPN;S100A12;SLIT3;METTL7A;SLIT2;HLA-DRB6;CBX7;CDKN2B;JUND;CAV1;VEGFD;SOD3;HOPX;RCAN1;NR4A1;IL6;FABP4;RGCC;SCD;ID1;FOSB;ID3;TEK;FGFR4;FGFR2
Chronic thromboembolic pulmonary hypertension	7/24	0.000143272764773208	0.00414540092412392	7	0.291666666666667	CDH5;CPB2;FCGR3A;ACE;PDPN;CD34;SLC6A4
Nasal Polyps	25/219	0.000146905807632082	0.00423179328681138	25	0.114155251141553	PLA2G1B;PDGFB;DUOX1;THBD;HPGDS;MRC1;LEPR;PTGDS;A2M;CPA3;CCL24;IL33;JUND;EMP1;FOS;SELP;IL6;CAT;SCGB1A1;SCGB3A2;FOSB;ZMYND10;TLR4;CFTR;S100A8
